ReactomeID,Description,GeneRatio,BgRatio,pvalue,padj,geneID,geneName,EntrezID,Count,Up,Up_Gene_id,Down,Down_Gene_id
R-MMU-176187,Activation of ATR in response to replication stress,1|294,34|8067,0.717733591,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-5173214,O-glycosylation of TSR domain-containing proteins,1|294,34|8067,0.717733591,0.999883019,ENSMUSG00000058145,Adamts17,233332,1,1,ENSMUSG00000058145,0,
R-MMU-5694530,Cargo concentration in the ER,1|294,34|8067,0.717733591,0.999883019,ENSMUSG00000079015,Serpina1c,20702,1,0,,1,ENSMUSG00000079015
R-MMU-5696394,DNA Damage Recognition in GG-NER,1|294,34|8067,0.717733591,0.999883019,ENSMUSG00000030127,Cops7a,26894,1,1,ENSMUSG00000030127,0,
R-MMU-70263,Gluconeogenesis,1|294,34|8067,0.717733591,0.999883019,ENSMUSG00000027513,Pck1,18534,1,0,,1,ENSMUSG00000027513
R-MMU-8856828,Clathrin-mediated endocytosis,4|294,133|8067,0.720236799,0.999883019,ENSMUSG00000022841/ENSMUSG00000062542/ENSMUSG00000022150/ENSMUSG00000030127,Ap2m1/Syt9/Dab2/Cops7a,11773/60510/13132/26894,4,1,ENSMUSG00000030127,3,ENSMUSG00000022841/ENSMUSG00000062542/ENSMUSG00000022150
R-MMU-1483166,Synthesis of PA,1|294,35|8067,0.728064268,0.999883019,ENSMUSG00000028749,Pla2g2f,26971,1,1,ENSMUSG00000028749,0,
R-MMU-6804757,Regulation of TP53 Degradation,1|294,35|8067,0.728064268,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-6806003,Regulation of TP53 Expression and Degradation,1|294,35|8067,0.728064268,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,1|294,35|8067,0.728064268,0.999883019,ENSMUSG00000024921,Smarca2,67155,1,0,,1,ENSMUSG00000024921
R-MMU-1234174,Cellular response to hypoxia,2|294,70|8067,0.730076438,0.999883019,ENSMUSG00000024140/ENSMUSG00000022178,Epas1/Ajuba,13819/16475,2,0,,2,ENSMUSG00000024140/ENSMUSG00000022178
R-MMU-68949,Orc1 removal from chromatin,2|294,70|8067,0.730076438,0.999883019,ENSMUSG00000006585/ENSMUSG00000025358,Cdt1/Cdk2,67177/12566,2,0,,2,ENSMUSG00000006585/ENSMUSG00000025358
R-MMU-69206,G1/S Transition,3|294,103|8067,0.730768168,0.999883019,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358,Prim2/Cdt1/Cdk2,19076/67177/12566,3,0,,3,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358
R-MMU-418555,G alpha (s) signalling events,5|294,167|8067,0.734177668,0.999883019,ENSMUSG00000020660/ENSMUSG00000024256/ENSMUSG00000063234/ENSMUSG00000029778/ENSMUSG00000038580,Pomc/Adcyap1/Gpr84/Adcyap1r1/Sct,18976/11516/80910/11517/20287,5,1,ENSMUSG00000020660,4,ENSMUSG00000024256/ENSMUSG00000063234/ENSMUSG00000029778/ENSMUSG00000038580
R-MMU-166016,Toll Like Receptor 4 (TLR4) Cascade,3|294,104|8067,0.736774573,0.999883019,ENSMUSG00000019960/ENSMUSG00000000290/ENSMUSG00000064289,Dusp6/Itgb2/Tank,67603/16414/21353,3,2,ENSMUSG00000019960/ENSMUSG00000064289,1,ENSMUSG00000000290
R-MMU-111465,Apoptotic cleavage of cellular proteins,1|294,36|8067,0.738018091,0.999883019,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-77289,Mitochondrial Fatty Acid Beta-Oxidation,1|294,36|8067,0.738018091,0.999883019,ENSMUSG00000026385,Dbi,13167,1,0,,1,ENSMUSG00000026385
R-MMU-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",2|294,72|8067,0.744304525,0.999883019,ENSMUSG00000030108/ENSMUSG00000036814,Slc6a13/Slc6a20a,14412/102680,2,0,,2,ENSMUSG00000030108/ENSMUSG00000036814
R-MMU-5687128,MAPK6/MAPK4 signaling,2|294,72|8067,0.744304525,0.999883019,ENSMUSG00000063838/ENSMUSG00000036533,Cdc42ep5/Cdc42ep3,58804/260409,2,0,,2,ENSMUSG00000063838/ENSMUSG00000036533
R-MMU-3899300,SUMOylation of transcription cofactors,1|294,37|8067,0.747608762,0.999883019,ENSMUSG00000094870,Zfp131,72465,1,1,ENSMUSG00000094870,0,
R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,2|294,73|8067,0.751175292,0.999883019,ENSMUSG00000027985/ENSMUSG00000055799,Lef1/Tcf7l1,16842/21415,2,0,,2,ENSMUSG00000027985/ENSMUSG00000055799
R-MMU-5625740,RHO GTPases activate PKNs,2|294,73|8067,0.751175292,0.999883019,ENSMUSG00000002233/ENSMUSG00000026785,Rhoc/Pkn3,11853/263803,2,0,,2,ENSMUSG00000002233/ENSMUSG00000026785
R-MMU-1433557,Signaling by SCF-KIT,1|294,38|8067,0.756849487,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-442755,Activation of NMDA receptors and postsynaptic events,1|294,38|8067,0.756849487,0.999883019,ENSMUSG00000053819,Camk2d,108058,1,0,,1,ENSMUSG00000053819
R-MMU-69231,Cyclin D associated events in G1,1|294,38|8067,0.756849487,0.999883019,ENSMUSG00000037664,Cdkn1c,12577,1,0,,1,ENSMUSG00000037664
R-MMU-69236,G1 Phase,1|294,38|8067,0.756849487,0.999883019,ENSMUSG00000037664,Cdkn1c,12577,1,0,,1,ENSMUSG00000037664
R-MMU-2559586,DNA Damage/Telomere Stress Induced Senescence,2|294,74|8067,0.75788703,0.999883019,ENSMUSG00000025358/ENSMUSG00000046711,Cdk2/Hmga1,12566/15361,2,0,,2,ENSMUSG00000025358/ENSMUSG00000046711
R-MMU-163685,Integration of energy metabolism,2|294,75|8067,0.764442157,0.999883019,ENSMUSG00000032562/ENSMUSG00000010066,Gnai2/Cacna2d2,14678/56808,2,0,,2,ENSMUSG00000032562/ENSMUSG00000010066
R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1|294,39|8067,0.765752993,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-5674135,MAP2K and MAPK activation,1|294,39|8067,0.765752993,0.999883019,ENSMUSG00000028465,Tln1,21894,1,0,,1,ENSMUSG00000028465
R-MMU-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,1|294,39|8067,0.765752993,0.999883019,ENSMUSG00000032562,Gnai2,14678,1,0,,1,ENSMUSG00000032562
R-MMU-69242,S Phase,4|294,142|8067,0.766470689,0.999883019,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358/ENSMUSG00000031821,Prim2/Cdt1/Cdk2/Gins2,19076/67177/12566/272551,4,1,ENSMUSG00000031821,3,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358
R-MMU-1296072,Voltage gated Potassium channels,1|294,40|8067,0.774331546,0.999883019,ENSMUSG00000001901,Kcnh6,192775,1,0,,1,ENSMUSG00000001901
R-MMU-983231,Factors involved in megakaryocyte development and platelet production,3|294,111|8067,0.775896353,0.999883019,ENSMUSG00000032254/ENSMUSG00000015053/ENSMUSG00000040714,Kif23/Gata2/Klc3,71819/14461/232943,3,0,,3,ENSMUSG00000032254/ENSMUSG00000015053/ENSMUSG00000040714
R-MMU-190236,Signaling by FGFR,2|294,77|8067,0.77709243,0.999883019,ENSMUSG00000041417/ENSMUSG00000022101,Pik3r1/Fgf17,18708/14171,2,0,,2,ENSMUSG00000041417/ENSMUSG00000022101
R-MMU-1483206,Glycerophospholipid biosynthesis,3|294,112|8067,0.781078264,0.999883019,ENSMUSG00000028749/ENSMUSG00000040997/ENSMUSG00000031220,Pla2g2f/Abhd4/Awat2,26971/105501/245532,3,2,ENSMUSG00000028749/ENSMUSG00000031220,1,ENSMUSG00000040997
R-MMU-1660661,Sphingolipid de novo biosynthesis,1|294,41|8067,0.782596966,0.999883019,ENSMUSG00000061878,Sphk1,20698,1,0,,1,ENSMUSG00000061878
R-MMU-195253,Degradation of beta-catenin by the destruction complex,2|294,78|8067,0.783192569,0.999883019,ENSMUSG00000027985/ENSMUSG00000055799,Lef1/Tcf7l1,16842/21415,2,0,,2,ENSMUSG00000027985/ENSMUSG00000055799
R-MMU-8878159,Transcriptional regulation by RUNX3,2|294,78|8067,0.783192569,0.999883019,ENSMUSG00000027985/ENSMUSG00000055799,Lef1/Tcf7l1,16842/21415,2,0,,2,ENSMUSG00000027985/ENSMUSG00000055799
R-MMU-4086398,Ca2+ pathway,1|294,42|8067,0.790560645,0.999883019,ENSMUSG00000027985,Lef1,16842,1,0,,1,ENSMUSG00000027985
R-MMU-6803157,Antimicrobial peptides,1|294,42|8067,0.790560645,0.999883019,ENSMUSG00000027995,Tlr2,24088,1,0,,1,ENSMUSG00000027995
R-MMU-6811440,Retrograde transport at the Trans-Golgi-Network,1|294,42|8067,0.790560645,0.999883019,ENSMUSG00000030055,Rab43,69834,1,0,,1,ENSMUSG00000030055
R-MMU-73762,RNA Polymerase I Transcription Initiation,1|294,43|8067,0.798233564,0.999883019,ENSMUSG00000028318,Polr1e,64424,1,1,ENSMUSG00000028318,0,
R-MMU-9006931,Signaling by Nuclear Receptors,6|294,215|8067,0.802041093,0.999883019,ENSMUSG00000041417/ENSMUSG00000037992/ENSMUSG00000032562/ENSMUSG00000024900/ENSMUSG00000061878/ENSMUSG00000004885,Pik3r1/Rara/Gnai2/Cpt1a/Sphk1/Crabp2,18708/19401/14678/12894/20698/12904,6,1,ENSMUSG00000037992,5,ENSMUSG00000041417/ENSMUSG00000032562/ENSMUSG00000024900/ENSMUSG00000061878/ENSMUSG00000004885
R-MMU-449147,Signaling by Interleukins,7|294,247|8067,0.80266209,0.999883019,ENSMUSG00000068748/ENSMUSG00000053113/ENSMUSG00000044244/ENSMUSG00000041417/ENSMUSG00000019960/ENSMUSG00000026073/ENSMUSG00000017057,Ptprz1/Socs3/Il20rb/Pik3r1/Dusp6/Il1r2/Il13ra1,19283/12702/213208/18708/67603/16178/16164,7,2,ENSMUSG00000044244/ENSMUSG00000019960,5,ENSMUSG00000068748/ENSMUSG00000053113/ENSMUSG00000041417/ENSMUSG00000026073/ENSMUSG00000017057
R-MMU-177929,Signaling by EGFR,1|294,44|8067,0.805626302,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-156580,Phase II - Conjugation of compounds,2|294,82|8067,0.806152246,0.999883019,ENSMUSG00000032271/ENSMUSG00000001663,Nnmt/Gstt1,18113/14871,2,0,,2,ENSMUSG00000032271/ENSMUSG00000001663
R-MMU-3371556,Cellular response to heat stress,2|294,82|8067,0.806152246,0.999883019,ENSMUSG00000053819/ENSMUSG00000041548,Camk2d/Hspb8,108058/80888,2,0,,2,ENSMUSG00000053819/ENSMUSG00000041548
R-MMU-5389840,Mitochondrial translation elongation,2|294,82|8067,0.806152246,0.999883019,ENSMUSG00000032563/ENSMUSG00000033845,Mrpl3/Mrpl15,94062/27395,2,2,ENSMUSG00000032563/ENSMUSG00000033845,0,
R-MMU-5632684,Hedgehog 'on' state,2|294,82|8067,0.806152246,0.999883019,ENSMUSG00000025407/ENSMUSG00000064325,Gli1/Hhip,14632/15245,2,0,,2,ENSMUSG00000025407/ENSMUSG00000064325
R-MMU-5419276,Mitochondrial translation termination,2|294,84|8067,0.816803318,0.999883019,ENSMUSG00000032563/ENSMUSG00000033845,Mrpl3/Mrpl15,94062/27395,2,2,ENSMUSG00000032563/ENSMUSG00000033845,0,
R-MMU-1483249,Inositol phosphate metabolism,1|294,46|8067,0.819611658,0.999883019,ENSMUSG00000024998,Plce1,74055,1,0,,1,ENSMUSG00000024998
R-MMU-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,2|294,85|8067,0.821930614,0.999883019,ENSMUSG00000044786/ENSMUSG00000021127,Zfp36/Zfp36l1,22695/12192,2,0,,2,ENSMUSG00000044786/ENSMUSG00000021127
R-MMU-5368287,Mitochondrial translation,2|294,85|8067,0.821930614,0.999883019,ENSMUSG00000032563/ENSMUSG00000033845,Mrpl3/Mrpl15,94062/27395,2,2,ENSMUSG00000032563/ENSMUSG00000033845,0,
R-MMU-8876198,RAB GEFs exchange GTP for GDP on RABs,2|294,85|8067,0.821930614,0.999883019,ENSMUSG00000002668/ENSMUSG00000036661,Dennd1c/Dennd3,70785/105841,2,0,,2,ENSMUSG00000002668/ENSMUSG00000036661
R-MMU-5628897,TP53 Regulates Metabolic Genes,1|294,47|8067,0.826223573,0.999883019,ENSMUSG00000032009,Sesn3,75747,1,0,,1,ENSMUSG00000032009
R-MMU-8866654,E3 ubiquitin ligases ubiquitinate target proteins,1|294,47|8067,0.826223573,0.999883019,ENSMUSG00000047496,Rnf152,320311,1,0,,1,ENSMUSG00000047496
R-MMU-2565942,Regulation of PLK1 Activity at G2/M Transition,2|294,86|8067,0.826929148,0.999883019,ENSMUSG00000031371/ENSMUSG00000022178,Haus7/Ajuba,73738/16475,2,0,,2,ENSMUSG00000031371/ENSMUSG00000022178
R-MMU-1660499,Synthesis of PIPs at the plasma membrane,1|294,48|8067,0.832593931,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-2980766,Nuclear Envelope Breakdown,1|294,48|8067,0.832593931,0.999883019,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,1|294,48|8067,0.832593931,0.999883019,ENSMUSG00000061838,Suclg2,20917,1,0,,1,ENSMUSG00000061838
R-MMU-73887,Death Receptor Signalling,3|294,124|8067,0.835873775,0.999883019,ENSMUSG00000054901/ENSMUSG00000010609/ENSMUSG00000020611,Arhgef33/Psen2/Gna13,381112/19165/14674,3,0,,3,ENSMUSG00000054901/ENSMUSG00000010609/ENSMUSG00000020611
R-MMU-1257604,PIP3 activates AKT signaling,6|294,226|8067,0.838278833,0.999883019,ENSMUSG00000062312/ENSMUSG00000041417/ENSMUSG00000005534/ENSMUSG00000024620/ENSMUSG00000062991/ENSMUSG00000022101,Erbb2/Pik3r1/Insr/Pdgfrb/Nrg1/Fgf17,13866/18708/16337/18596/211323/14171,6,0,,6,ENSMUSG00000062312/ENSMUSG00000041417/ENSMUSG00000005534/ENSMUSG00000024620/ENSMUSG00000062991/ENSMUSG00000022101
R-MMU-1236978,Cross-presentation of soluble exogenous antigens (endosomes),1|294,49|8067,0.838731527,0.999883019,ENSMUSG00000020695,Mrc2,17534,1,0,,1,ENSMUSG00000020695
R-MMU-166166,MyD88-independent TLR4 cascade ,2|294,89|8067,0.841177469,0.999883019,ENSMUSG00000019960/ENSMUSG00000064289,Dusp6/Tank,67603/21353,2,2,ENSMUSG00000019960/ENSMUSG00000064289,0,
R-MMU-6811434,COPI-dependent Golgi-to-ER retrograde traffic,2|294,89|8067,0.841177469,0.999883019,ENSMUSG00000032254/ENSMUSG00000040714,Kif23/Klc3,71819/232943,2,0,,2,ENSMUSG00000032254/ENSMUSG00000040714
R-MMU-69052,Switching of origins to a post-replicative state,2|294,89|8067,0.841177469,0.999883019,ENSMUSG00000006585/ENSMUSG00000025358,Cdt1/Cdk2,67177/12566,2,0,,2,ENSMUSG00000006585/ENSMUSG00000025358
R-MMU-937061,TRIF(TICAM1)-mediated TLR4 signaling ,2|294,89|8067,0.841177469,0.999883019,ENSMUSG00000019960/ENSMUSG00000064289,Dusp6/Tank,67603/21353,2,2,ENSMUSG00000019960/ENSMUSG00000064289,0,
R-MMU-1632852,Macroautophagy,2|294,90|8067,0.845686171,0.999883019,ENSMUSG00000028494/ENSMUSG00000037204,Plin2/Atg101,11520/68118,2,1,ENSMUSG00000037204,1,ENSMUSG00000028494
R-MMU-1296071,Potassium Channels,2|294,91|8067,0.850078636,0.999883019,ENSMUSG00000026824/ENSMUSG00000001901,Kcnj3/Kcnh6,16519/192775,2,1,ENSMUSG00000026824,1,ENSMUSG00000001901
R-MMU-350562,Regulation of ornithine decarboxylase (ODC),1|294,51|8067,0.850342034,0.999883019,ENSMUSG00000003849,Nqo1,18104,1,0,,1,ENSMUSG00000003849
R-MMU-6781823,Formation of TC-NER Pre-Incision Complex,1|294,51|8067,0.850342034,0.999883019,ENSMUSG00000030127,Cops7a,26894,1,1,ENSMUSG00000030127,0,
R-MMU-427359,SIRT1 negatively regulates rRNA expression,1|294,52|8067,0.855830986,0.999883019,ENSMUSG00000039231,Suv39h1,20937,1,0,,1,ENSMUSG00000039231
R-MMU-8939902,Regulation of RUNX2 expression and activity,1|294,52|8067,0.855830986,0.999883019,ENSMUSG00000039153,Runx2,12393,1,1,ENSMUSG00000039153,0,
R-MMU-429914,Deadenylation-dependent mRNA decay,1|294,53|8067,0.861119282,0.999883019,ENSMUSG00000031601,Cnot7,18983,1,1,ENSMUSG00000031601,0,
R-MMU-5250941,Negative epigenetic regulation of rRNA expression,1|294,53|8067,0.861119282,0.999883019,ENSMUSG00000039231,Suv39h1,20937,1,0,,1,ENSMUSG00000039231
R-MMU-917937,Iron uptake and transport,1|294,54|8067,0.866214232,0.999883019,ENSMUSG00000015653,Steap2,74051,1,0,,1,ENSMUSG00000015653
R-MMU-212165,Epigenetic regulation of gene expression,2|294,96|8067,0.870382237,0.999883019,ENSMUSG00000039231/ENSMUSG00000028318,Suv39h1/Polr1e,20937/64424,2,1,ENSMUSG00000028318,1,ENSMUSG00000039231
R-MMU-448424,Interleukin-17 signaling,1|294,55|8067,0.871122883,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-450294,MAP kinase activation,1|294,55|8067,0.871122883,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-2672351,Stimuli-sensing channels,2|294,97|8067,0.874127818,0.999883019,ENSMUSG00000034107/ENSMUSG00000033007,Ano7/Asic4,404545/241118,2,0,,2,ENSMUSG00000034107/ENSMUSG00000033007
R-MMU-5358351,Signaling by Hedgehog,3|294,135|8067,0.875326795,0.999883019,ENSMUSG00000025407/ENSMUSG00000064325/ENSMUSG00000022220,Gli1/Hhip/Adcy4,14632/15245/104110,3,0,,3,ENSMUSG00000025407/ENSMUSG00000064325/ENSMUSG00000022220
R-MMU-5610780,Degradation of GLI1 by the proteasome,1|294,56|8067,0.875852023,0.999883019,ENSMUSG00000025407,Gli1,14632,1,0,,1,ENSMUSG00000025407
R-MMU-388841,Costimulation by the CD28 family,1|294,57|8067,0.880408196,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-202403,TCR signaling,2|294,99|8067,0.881322314,0.999883019,ENSMUSG00000041417/ENSMUSG00000026117,Pik3r1/Zap70,18708/22637,2,1,ENSMUSG00000026117,1,ENSMUSG00000041417
R-MMU-3214841,PKMTs methylate histone lysines,1|294,58|8067,0.884797708,0.999883019,ENSMUSG00000039231,Suv39h1,20937,1,0,,1,ENSMUSG00000039231
R-MMU-68827,CDT1 association with the CDC6:ORC:origin complex,1|294,58|8067,0.884797708,0.999883019,ENSMUSG00000006585,Cdt1,67177,1,0,,1,ENSMUSG00000006585
R-MMU-187577,SCF(Skp2)-mediated degradation of p27/p21,1|294,60|8067,0.893100832,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-3214858,RMTs methylate histone arginines,1|294,61|8067,0.897025942,0.999883019,ENSMUSG00000024921,Smarca2,67155,1,0,,1,ENSMUSG00000024921
R-MMU-5610787,Hedgehog 'off' state,2|294,104|8067,0.897681059,0.999883019,ENSMUSG00000025407/ENSMUSG00000022220,Gli1/Adcy4,14632/104110,2,0,,2,ENSMUSG00000025407/ENSMUSG00000022220
R-MMU-8878166,Transcriptional regulation by RUNX2,1|294,63|8067,0.904450454,0.999883019,ENSMUSG00000039153,Runx2,12393,1,1,ENSMUSG00000039153,0,
R-MMU-9033241,Peroxisomal protein import,1|294,64|8067,0.907960145,0.999883019,ENSMUSG00000029098,Acox3,80911,1,0,,1,ENSMUSG00000029098
R-MMU-1483257,Phospholipid metabolism,4|294,185|8067,0.910450117,0.999883019,ENSMUSG00000041417/ENSMUSG00000028749/ENSMUSG00000040997/ENSMUSG00000031220,Pik3r1/Pla2g2f/Abhd4/Awat2,18708/26971/105501/245532,4,2,ENSMUSG00000028749/ENSMUSG00000031220,2,ENSMUSG00000041417/ENSMUSG00000040997
R-MMU-9007101,Rab regulation of trafficking,2|294,109|8067,0.911924881,0.999883019,ENSMUSG00000002668/ENSMUSG00000036661,Dennd1c/Dennd3,70785/105841,2,0,,2,ENSMUSG00000002668/ENSMUSG00000036661
R-MMU-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,1|294,66|8067,0.914598733,0.999883019,ENSMUSG00000015053,Gata2,14461,1,0,,1,ENSMUSG00000015053
R-MMU-68867,Assembly of the pre-replicative complex,1|294,67|8067,0.917736837,0.999883019,ENSMUSG00000006585,Cdt1,67177,1,0,,1,ENSMUSG00000006585
R-MMU-8852135,Protein ubiquitination,1|294,67|8067,0.917736837,0.999883019,ENSMUSG00000047496,Rnf152,320311,1,0,,1,ENSMUSG00000047496
R-MMU-204005,COPII-mediated vesicle transport,1|294,68|8067,0.920760008,0.999883019,ENSMUSG00000079015,Serpina1c,20702,1,0,,1,ENSMUSG00000079015
R-MMU-6794362,Protein-protein interactions at synapses,1|294,68|8067,0.920760008,0.999883019,ENSMUSG00000026383,Epb41l5,226352,1,0,,1,ENSMUSG00000026383
R-MMU-9612973,Autophagy,2|294,113|8067,0.921962105,0.999883019,ENSMUSG00000028494/ENSMUSG00000037204,Plin2/Atg101,11520/68118,2,1,ENSMUSG00000037204,1,ENSMUSG00000028494
R-MMU-168164,Toll Like Receptor 3 (TLR3) Cascade,1|294,69|8067,0.923672442,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-380259,Loss of Nlp from mitotic centrosomes,1|294,69|8067,0.923672442,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-380284,Loss of proteins required for interphase microtubule organization from the centrosome,1|294,69|8067,0.923672442,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-3108232,SUMO E3 ligases SUMOylate target proteins,3|294,155|8067,0.926079121,0.999883019,ENSMUSG00000037992/ENSMUSG00000094870/ENSMUSG00000032238,Rara/Zfp131/Rora,19401/72465/19883,3,2,ENSMUSG00000037992/ENSMUSG00000094870,1,ENSMUSG00000032238
R-MMU-157579,Telomere Maintenance,1|294,70|8067,0.926478181,0.999883019,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-69202,Cyclin E associated events during G1/S transition ,1|294,70|8067,0.926478181,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-983169,Class I MHC mediated antigen processing & presentation,8|294,335|8067,0.927304199,0.999883019,ENSMUSG00000091705/ENSMUSG00000020695/ENSMUSG00000053113/ENSMUSG00000029798/ENSMUSG00000038545/ENSMUSG00000067212/ENSMUSG00000038822/ENSMUSG00000041180,H2-Q2/Mrc2/Socs3/Herc6/Cul7/H2-T23/Hace1/Hectd2,15013/17534/12702/67138/66515/15040/209462/226098,8,2,ENSMUSG00000038822/ENSMUSG00000041180,6,ENSMUSG00000091705/ENSMUSG00000020695/ENSMUSG00000053113/ENSMUSG00000029798/ENSMUSG00000038545/ENSMUSG00000067212
R-MMU-168142,Toll Like Receptor 10 (TLR10) Cascade,1|294,71|8067,0.929181122,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-168176,Toll Like Receptor 5 (TLR5) Cascade,1|294,71|8067,0.929181122,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-975871,MyD88 cascade initiated on plasma membrane,1|294,71|8067,0.929181122,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,1|294,72|8067,0.931785017,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-168179,Toll Like Receptor TLR1:TLR2 Cascade,1|294,72|8067,0.931785017,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-168188,Toll Like Receptor TLR6:TLR2 Cascade,1|294,72|8067,0.931785017,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-181438,Toll Like Receptor 2 (TLR2) Cascade,1|294,72|8067,0.931785017,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-69017,CDK-mediated phosphorylation and removal of Cdc6,1|294,72|8067,0.931785017,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-69656,Cyclin A:Cdk2-associated events at S phase entry,1|294,72|8067,0.931785017,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-8854518,AURKA Activation by TPX2,1|294,72|8067,0.931785017,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),1|294,73|8067,0.934293486,0.999883019,ENSMUSG00000030127,Cops7a,26894,1,1,ENSMUSG00000030127,0,
R-MMU-2990846,SUMOylation,3|294,160|8067,0.935397632,0.999883019,ENSMUSG00000037992/ENSMUSG00000094870/ENSMUSG00000032238,Rara/Zfp131/Rora,19401/72465/19883,3,2,ENSMUSG00000037992/ENSMUSG00000094870,1,ENSMUSG00000032238
R-MMU-1483255,PI Metabolism,1|294,74|8067,0.936710013,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-163125,Post-translational modification: synthesis of GPI-anchored proteins,1|294,74|8067,0.936710013,0.999883019,ENSMUSG00000022940,Pigp,56176,1,1,ENSMUSG00000022940,0,
R-MMU-194315,Signaling by Rho GTPases,10|294,410|8067,0.9367694,0.999883019,ENSMUSG00000054901/ENSMUSG00000029516/ENSMUSG00000002233/ENSMUSG00000039031/ENSMUSG00000027173/ENSMUSG00000040714/ENSMUSG00000026785/ENSMUSG00000024451/ENSMUSG00000017686/ENSMUSG00000020611,Arhgef33/Cit/Rhoc/Arhgap18/Depdc7/Klc3/Pkn3/Arap3/Rhot1/Gna13,381112/12704/11853/73910/211896/232943/263803/106952/59040/14674,10,2,ENSMUSG00000027173/ENSMUSG00000017686,8,ENSMUSG00000054901/ENSMUSG00000029516/ENSMUSG00000002233/ENSMUSG00000039031/ENSMUSG00000040714/ENSMUSG00000026785/ENSMUSG00000024451/ENSMUSG00000020611
R-MMU-3858494,Beta-catenin independent WNT signaling,2|294,121|8067,0.938897584,0.999883019,ENSMUSG00000022841/ENSMUSG00000027985,Ap2m1/Lef1,11773/16842,2,0,,2,ENSMUSG00000022841/ENSMUSG00000027985
R-MMU-8856688,Golgi-to-ER retrograde transport,2|294,122|8067,0.940751777,0.999883019,ENSMUSG00000032254/ENSMUSG00000040714,Kif23/Klc3,71819/232943,2,0,,2,ENSMUSG00000032254/ENSMUSG00000040714
